MangaName,MangaLink
ora-yomekko-sa-ikuda-kosupure-jk-no-himitsu-no-aijou,https://www.mangasaki.org/manga/ora-yomekko-sa-ikuda-kosupure-jk-no-himitsu-no-aijou
one-dayhuo-mo,https://www.mangasaki.org/manga/one-dayhuo-mo
shangri-la-frontier-kusoge-hunter-kamige-ni-idoman-su,https://www.mangasaki.org/manga/shangri-la-frontier-kusoge-hunter-kamige-ni-idoman-su
betrayed-hero-who-was-reincarnated-strongest-demon-lord,https://www.mangasaki.org/manga/betrayed-hero-who-was-reincarnated-strongest-demon-lord
when-villainess-loves,https://www.mangasaki.org/manga/when-villainess-loves
tensei-shitara-dai-nana-ouji-dattanode-kimamani-majutsu-o-kiwamemasu,https://www.mangasaki.org/manga/tensei-shitara-dai-nana-ouji-dattanode-kimamani-majutsu-o-kiwamemasu
filming-adult-videos-another-world,https://www.mangasaki.org/manga/filming-adult-videos-another-world
win-over-dragon-emperor-time-around-noble-girl,https://www.mangasaki.org/manga/win-over-dragon-emperor-time-around-noble-girl
i-was-invited-join-country-otherworldly-warrior-i-refused-and-decided-start-soldier,https://www.mangasaki.org/manga/i-was-invited-join-country-otherworldly-warrior-i-refused-and-decided-start-soldier
mahou-shoujo-gakuen-no-suketto-kyoushi,https://www.mangasaki.org/manga/mahou-shoujo-gakuen-no-suketto-kyoushi
hetare-ane-webcomic,https://www.mangasaki.org/manga/hetare-ane-webcomic
wind-dry-branch,https://www.mangasaki.org/node/828267
upgrading-frivolous-emperor,https://www.mangasaki.org/manga/upgrading-frivolous-emperor
blood-princess-and-knight,https://www.mangasaki.org/manga/blood-princess-and-knight
moshin-hunter,https://www.mangasaki.org/manga/moshin-hunter
it-looks-i%E2%80%99ve-fallen-world-reverse-harem-game,https://www.mangasaki.org/manga/it-looks-i%E2%80%99ve-fallen-world-reverse-harem-game
i%E2%80%99ve-become-villainous-emperor-novel,https://www.mangasaki.org/manga/i%E2%80%99ve-become-villainous-emperor-novel
master-three-realms,https://www.mangasaki.org/manga/master-three-realms
reincarnated-%E3%80%8Csword-saint%E3%80%8D-wants-take-it-easy,https://www.mangasaki.org/manga/reincarnated-%E3%80%8Csword-saint%E3%80%8D-wants-take-it-easy
starting-business-another-world-former-corporate-slave-change-jobs-and-advances-different,https://www.mangasaki.org/manga/starting-business-another-world-former-corporate-slave-change-jobs-and-advances-different
world-leadale,https://www.mangasaki.org/manga/world-leadale
misetagari-no-tsuyuno-chan,https://www.mangasaki.org/manga/misetagari-no-tsuyuno-chan
koitsu-ra-no-shoutai-ga-onnada-oredake-ga-shitte-iru,https://www.mangasaki.org/manga/koitsu-ra-no-shoutai-ga-onnada-oredake-ga-shitte-iru
my-lover-was-stolen-and-i-was-kicked-out-hero%E2%80%99s-party-i-awakened-ex-skill-%E2%80%9Cfixed-damage%E2%80%9D-and,https://www.mangasaki.org/manga/my-lover-was-stolen-and-i-was-kicked-out-hero%E2%80%99s-party-i-awakened-ex-skill-%E2%80%9Cfixed-damage%E2%80%9D-and
gang-school,https://www.mangasaki.org/manga/gang-school
musume-janakute-watashi-mama-ga-suki-nano,https://www.mangasaki.org/manga/musume-janakute-watashi-mama-ga-suki-nano
second-life-cheat-reincarnation-mage-if-strongest-reincarnated-after-1000-years-life-would-be,https://www.mangasaki.org/manga/second-life-cheat-reincarnation-mage-if-strongest-reincarnated-after-1000-years-life-would-be
paperbag-kun-love,https://www.mangasaki.org/manga/paperbag-kun-love
princess-dumpster,https://www.mangasaki.org/manga/princess-dumpster
hello-dosa,https://www.mangasaki.org/manga/hello-dosa
secret-queen,https://www.mangasaki.org/manga/secret-queen
vermeil-gold-magician-pushes-through-magical-world-strongest-disaster,https://www.mangasaki.org/manga/vermeil-gold-magician-pushes-through-magical-world-strongest-disaster
ballpark-de-tsukamaete,https://www.mangasaki.org/manga/ballpark-de-tsukamaete
white-throne-bones,https://www.mangasaki.org/manga/white-throne-bones
lady-and-beast,https://www.mangasaki.org/manga/lady-and-beast
nowhere-escape-my-sweet-wife,https://www.mangasaki.org/manga/nowhere-escape-my-sweet-wife
owari-no-seraph-guren-ichinoses-catastrophe-16,https://www.mangasaki.org/manga/owari-no-seraph-guren-ichinoses-catastrophe-16
yowamushi-pedal,https://www.mangasaki.org/manga/yowamushi-pedal
akai-ringo,https://www.mangasaki.org/manga/akai-ringo
boxed-garden,https://www.mangasaki.org/manga/boxed-garden
shikkaku-kara-hajimeru-nariagari-madou-shidou,https://www.mangasaki.org/manga/shikkaku-kara-hajimeru-nariagari-madou-shidou
isekai-cheat-magic-swordsman,https://www.mangasaki.org/manga/isekai-cheat-magic-swordsman
unfavorable-job-appraiser-actually-strongest,https://www.mangasaki.org/manga/unfavorable-job-appraiser-actually-strongest
trash-counts-family,https://www.mangasaki.org/manga/trash-counts-family
mahouka-koukou-no-rettousei-yotsuba-keishou-hen,https://www.mangasaki.org/manga/mahouka-koukou-no-rettousei-yotsuba-keishou-hen
tensei-goblin-dakedo-shitsumon-aru,https://www.mangasaki.org/manga/tensei-goblin-dakedo-shitsumon-aru
other-worlds-wizard-does-not-chant,https://www.mangasaki.org/manga/other-worlds-wizard-does-not-chant
ano-oni-ky%C5%8Dshi-ga-boku-no-ane-ni-narundesuka,https://www.mangasaki.org/manga/ano-oni-ky%C5%8Dshi-ga-boku-no-ane-ni-narundesuka
henkyou-gurashi-no-maou-tensei-shite-saikyou-no-majutsushi-ni-naru,https://www.mangasaki.org/manga/henkyou-gurashi-no-maou-tensei-shite-saikyou-no-majutsushi-ni-naru
attouteki-gacha-un-de-isekai-o-nariagaru,https://www.mangasaki.org/manga/attouteki-gacha-un-de-isekai-o-nariagaru
next-life,https://www.mangasaki.org/manga/next-life
persona-tsumi-bachi,https://www.mangasaki.org/manga/persona-tsumi-bachi
my-death-flags-show-no-sign-ending,https://www.mangasaki.org/manga/my-death-flags-show-no-sign-ending
doujima-kun-won%E2%80%99t-be-disturbed,https://www.mangasaki.org/manga/doujima-kun-won%E2%80%99t-be-disturbed
juujika-no-rokunin,https://www.mangasaki.org/manga/juujika-no-rokunin
utakata-no-minato,https://www.mangasaki.org/manga/utakata-no-minato
i-would-die-have-your-first-time,https://www.mangasaki.org/manga/i-would-die-have-your-first-time
hachigatsu-kokonoka-boku-wa-kimi-ni-kuwareru,https://www.mangasaki.org/manga/hachigatsu-kokonoka-boku-wa-kimi-ni-kuwareru
douyara-boku-no-hanayome-wa-onna-kishidan-na-you-de,https://www.mangasaki.org/manga/douyara-boku-no-hanayome-wa-onna-kishidan-na-you-de
touzainanboku,https://www.mangasaki.org/manga/touzainanboku
we-are-main-characters-demon-world,https://www.mangasaki.org/manga/we-are-main-characters-demon-world
worst-gaiden-mr-zetton,https://www.mangasaki.org/manga/worst-gaiden-mr-zetton
te-no-hira-ni-ai-wo,https://www.mangasaki.org/manga/te-no-hira-ni-ai-wo
demon-kings-daughter-way-too-easy,https://www.mangasaki.org/manga/demon-kings-daughter-way-too-easy
kage-no-eiyuu-no-nichijou-tan,https://www.mangasaki.org/manga/kage-no-eiyuu-no-nichijou-tan
shiotaiou-no-sato-san-ga-ore-ni-dake-amai,https://www.mangasaki.org/manga/shiotaiou-no-sato-san-ga-ore-ni-dake-amai
my-beloved-ghost,https://www.mangasaki.org/manga/my-beloved-ghost
forty-millenniums-cultivation,https://www.mangasaki.org/manga/forty-millenniums-cultivation
blood-and-butterflies,https://www.mangasaki.org/manga/blood-and-butterflies
zettai-ni-damage-wo-ukenai-skill-wo-moratta-node-boukensha-shite-musou-shite-miru,https://www.mangasaki.org/manga/zettai-ni-damage-wo-ukenai-skill-wo-moratta-node-boukensha-shite-musou-shite-miru
my-husband-hides-his-beauty,https://www.mangasaki.org/manga/my-husband-hides-his-beauty
isekai-de-te-ni-ireta-seisan-skill-wa-saikyou-datta-you-desu,https://www.mangasaki.org/manga/isekai-de-te-ni-ireta-seisan-skill-wa-saikyou-datta-you-desu
absolute-martial-arts,https://www.mangasaki.org/manga/absolute-martial-arts
swallowed-star,https://www.mangasaki.org/manga/swallowed-star
under-oak-tree,https://www.mangasaki.org/manga/under-oak-tree
shards-fate,https://www.mangasaki.org/manga/shards-fate
megami-ryou-no-ryoubo-kun,https://www.mangasaki.org/manga/megami-ryou-no-ryoubo-kun
return-player,https://www.mangasaki.org/manga/return-player
tyrant-husband-has-changed,https://www.mangasaki.org/manga/tyrant-husband-has-changed
legend-dragon-mates,https://www.mangasaki.org/manga/legend-dragon-mates
last-tomb-keeper,https://www.mangasaki.org/manga/last-tomb-keeper
build,https://www.mangasaki.org/manga/build
her-majestys-swarm,https://www.mangasaki.org/manga/her-majestys-swarm
story-about-man-and-woman-and-when-they-sleep-together-money-appears-out-nowhere,https://www.mangasaki.org/manga/story-about-man-and-woman-and-when-they-sleep-together-money-appears-out-nowhere
verndio-surreal-sword-saga,https://www.mangasaki.org/manga/verndio-surreal-sword-saga
butai-ni-sake,https://www.mangasaki.org/manga/butai-ni-sake
koibito-wa-oni-no-hime,https://www.mangasaki.org/manga/koibito-wa-oni-no-hime
magic-tower-librarian,https://www.mangasaki.org/manga/magic-tower-librarian
black-dragon-romance,https://www.mangasaki.org/manga/black-dragon-romance
extraordinary-son-law,https://www.mangasaki.org/manga/extraordinary-son-law
satou-kun-wa-nozoteiru-kami-sama-appli-de-onnanoko-no-kokoro-o-nozoitara-do-xx-datta,https://www.mangasaki.org/manga/satou-kun-wa-nozoteiru-kami-sama-appli-de-onnanoko-no-kokoro-o-nozoitara-do-xx-datta
reincarnated-inferior-magic-swordsman,https://www.mangasaki.org/manga/reincarnated-inferior-magic-swordsman
kuro-no-senki-isekai-ten%E2%80%99i-shita-boku-ga-saikyou-na-no-wa-bed-no-ue-dake-no-you-desu,https://www.mangasaki.org/manga/kuro-no-senki-isekai-ten%E2%80%99i-shita-boku-ga-saikyou-na-no-wa-bed-no-ue-dake-no-you-desu
do-not-mess-stupid-concubine,https://www.mangasaki.org/manga/do-not-mess-stupid-concubine
midarini-midarana-kuroyukihime-online,https://www.mangasaki.org/manga/midarini-midarana-kuroyukihime-online
uruwashi-no-yoi-no-tsuki,https://www.mangasaki.org/manga/uruwashi-no-yoi-no-tsuki
suterareta-tensei-kenja-mamono-no-mori-de-saikyou-no-dai-ma-teikoku-o-tsukuriageru,https://www.mangasaki.org/manga/suterareta-tensei-kenja-mamono-no-mori-de-saikyou-no-dai-ma-teikoku-o-tsukuriageru
executed-sage-reincarnated-lich-and-starts-all-out-war,https://www.mangasaki.org/manga/executed-sage-reincarnated-lich-and-starts-all-out-war
itai-onee-san-wa-sukidesu-ka,https://www.mangasaki.org/manga/itai-onee-san-wa-sukidesu-ka
class-goto-shuudan-teni-shimashita-ga-ichiban-tsuyoi-ore-wa-saijaku-no-shounin-ni-gisouchuu,https://www.mangasaki.org/manga/class-goto-shuudan-teni-shimashita-ga-ichiban-tsuyoi-ore-wa-saijaku-no-shounin-ni-gisouchuu
mother-her-30s-me-alright,https://www.mangasaki.org/manga/mother-her-30s-me-alright
strong-gale-mad-dragon,https://www.mangasaki.org/manga/strong-gale-mad-dragon
face-genius,https://www.mangasaki.org/manga/face-genius
peerless-martial-spirit,https://www.mangasaki.org/manga/peerless-martial-spirit
where-sea-breeze-blows,https://www.mangasaki.org/manga/where-sea-breeze-blows
my-sister-picked-male-lead,https://www.mangasaki.org/manga/my-sister-picked-male-lead
magician-future,https://www.mangasaki.org/manga/magician-future
result-breaking-otome-game-villainess-young-lady-becomes-cheat,https://www.mangasaki.org/manga/result-breaking-otome-game-villainess-young-lady-becomes-cheat
shoukan-sareta-kenja-wa-isekai-wo-yuku-saikyou-nano-wa-fuyou-zaiko-no-item-deshita,https://www.mangasaki.org/manga/shoukan-sareta-kenja-wa-isekai-wo-yuku-saikyou-nano-wa-fuyou-zaiko-no-item-deshita
cultivation-return-campus,https://www.mangasaki.org/manga/cultivation-return-campus
bite-maker-ousama-no-omega,https://www.mangasaki.org/manga/bite-maker-ousama-no-omega
unlimited-postman,https://www.mangasaki.org/manga/unlimited-postman
pregnant-wife-one-plus-one,https://www.mangasaki.org/manga/pregnant-wife-one-plus-one
trash,https://www.mangasaki.org/manga/trash
ayakashi-triangle,https://www.mangasaki.org/manga/ayakashi-triangle
tale-scribe-who-retires-countryside,https://www.mangasaki.org/manga/tale-scribe-who-retires-countryside
otome-game-world-i%E2%80%99m-villain-i-can%E2%80%99t-accept,https://www.mangasaki.org/manga/otome-game-world-i%E2%80%99m-villain-i-can%E2%80%99t-accept
please-be-gentle-my-bossy-uncle,https://www.mangasaki.org/manga/please-be-gentle-my-bossy-uncle
fake-beauty,https://www.mangasaki.org/manga/fake-beauty
i-summoned-devil-grant-me-wish-i-married-her-instead-she-was-adorable-my-new-devil-wife,https://www.mangasaki.org/manga/i-summoned-devil-grant-me-wish-i-married-her-instead-she-was-adorable-my-new-devil-wife
osananajimi-ga-mamasugite-tsurai,https://www.mangasaki.org/manga/osananajimi-ga-mamasugite-tsurai
my-fianc%C3%A9-love-my-little-sister,https://www.mangasaki.org/manga/my-fianc%C3%A9-love-my-little-sister
tougen-anki,https://www.mangasaki.org/manga/tougen-anki
minecraft-waifu,https://www.mangasaki.org/manga/minecraft-waifu
grappler-baki,https://www.mangasaki.org/manga/grappler-baki
beastly-scandal,https://www.mangasaki.org/manga/beastly-scandal
iceblade-magician-rules-over-world,https://www.mangasaki.org/manga/iceblade-magician-rules-over-world
saikyou-mahoushi-no-inton-keikaku-alternative,https://www.mangasaki.org/manga/saikyou-mahoushi-no-inton-keikaku-alternative
fairy-tail-gaiden-raigou-issen,https://www.mangasaki.org/manga/fairy-tail-gaiden-raigou-issen
sijin,https://www.mangasaki.org/manga/sijin
life-another-world-housekeeping-mage,https://www.mangasaki.org/manga/life-another-world-housekeeping-mage
hanazono-twins,https://www.mangasaki.org/manga/hanazono-twins
kimi-ni-todoke-special-%EF%BD%9Esoulmate%EF%BD%9E,https://www.mangasaki.org/manga/kimi-ni-todoke-special-%EF%BD%9Esoulmate%EF%BD%9E
isekai-cheat-kaitakuki,https://www.mangasaki.org/manga/isekai-cheat-kaitakuki
villain-discovered-my-identity,https://www.mangasaki.org/manga/villain-discovered-my-identity
my-lobster-man,https://www.mangasaki.org/manga/my-lobster-man
busted-darklord,https://www.mangasaki.org/manga/busted-darklord
my-roommate-isnt-world,https://www.mangasaki.org/manga/my-roommate-isnt-world
kimi-wa-meido-sama,https://www.mangasaki.org/manga/kimi-wa-meido-sama
honnou-switch,https://www.mangasaki.org/manga/honnou-switch
dungeon-ni-deai-wo-motomeru-no-wa-machigatteiru-darou-ka-ii,https://www.mangasaki.org/manga/dungeon-ni-deai-wo-motomeru-no-wa-machigatteiru-darou-ka-ii
tensei-reijou-wa-shomin-no-aji-ni-uete-iru,https://www.mangasaki.org/manga/tensei-reijou-wa-shomin-no-aji-ni-uete-iru
task-force-paranormal-disaster-management,https://www.mangasaki.org/manga/task-force-paranormal-disaster-management
elf-and-hunters-item-atelier,https://www.mangasaki.org/manga/elf-and-hunters-item-atelier
royal-shop-young-lady,https://www.mangasaki.org/manga/royal-shop-young-lady
i-favor-villainess,https://www.mangasaki.org/manga/i-favor-villainess
gosam-mussang,https://www.mangasaki.org/manga/gosam-mussang
skeleton-who-was-brave,https://www.mangasaki.org/manga/skeleton-who-was-brave
gradual-love,https://www.mangasaki.org/manga/gradual-love
irregular-empress,https://www.mangasaki.org/manga/irregular-empress
irregular-magic-high-school-steeplechase-arc,https://www.mangasaki.org/manga/irregular-magic-high-school-steeplechase-arc
kuroko-no-basuke-replace-plus,https://www.mangasaki.org/manga/kuroko-no-basuke-replace-plus
it-wrong-get-done-girl,https://www.mangasaki.org/manga/it-wrong-get-done-girl
super-shared-boyfriend-system,https://www.mangasaki.org/manga/super-shared-boyfriend-system
wizard-arsenia,https://www.mangasaki.org/manga/wizard-arsenia
i-commoner-was-actually-reincarnated,https://www.mangasaki.org/manga/i-commoner-was-actually-reincarnated
kage-no-jitsuryokusha-ni-naritakute,https://www.mangasaki.org/manga/kage-no-jitsuryokusha-ni-naritakute
undefeatable-swordsman,https://www.mangasaki.org/manga/undefeatable-swordsman
yajin-tensei-karate-survivor-another-world,https://www.mangasaki.org/manga/yajin-tensei-karate-survivor-another-world
dogeza-de-tanondemita,https://www.mangasaki.org/manga/dogeza-de-tanondemita
ankoku-kishi-no-ore-desu-ga-saikyou-no-seikishi-wo-mezashimasu,https://www.mangasaki.org/manga/ankoku-kishi-no-ore-desu-ga-saikyou-no-seikishi-wo-mezashimasu
i%E2%80%99m-just-immortal,https://www.mangasaki.org/manga/i%E2%80%99m-just-immortal
mimibukuro-san-no-chiebukuro,https://www.mangasaki.org/manga/mimibukuro-san-no-chiebukuro
himitsu-x-himitsu,https://www.mangasaki.org/manga/himitsu-x-himitsu
sore-wa-rei-no-shiwaza-desu,https://www.mangasaki.org/manga/sore-wa-rei-no-shiwaza-desu
itsudemo-jitaku-ni-kaerareru-ore-wa-isekai-de-gyoushounin-o-hajimemashita,https://www.mangasaki.org/manga/itsudemo-jitaku-ni-kaerareru-ore-wa-isekai-de-gyoushounin-o-hajimemashita
hiratsu-cute-shizu-cute,https://www.mangasaki.org/manga/hiratsu-cute-shizu-cute
my-dad-too-strong,https://www.mangasaki.org/manga/my-dad-too-strong
time-difference,https://www.mangasaki.org/manga/time-difference
mo-shou-jian-sheng,https://www.mangasaki.org/manga/mo-shou-jian-sheng
rebirth-turnabout-mistreated-concubine,https://www.mangasaki.org/manga/rebirth-turnabout-mistreated-concubine
mahouka-koukou-no-rettousei-double-seven-hen,https://www.mangasaki.org/manga/mahouka-koukou-no-rettousei-double-seven-hen
cheat-skill-shisha-sosei-ga-kakusei-shite-inishieno-maougun-wo-fukkatsu-sasete-shimaimashita,https://www.mangasaki.org/manga/cheat-skill-shisha-sosei-ga-kakusei-shite-inishieno-maougun-wo-fukkatsu-sasete-shimaimashita
vs-evil,https://www.mangasaki.org/manga/vs-evil
suicide-girl,https://www.mangasaki.org/manga/suicide-girl
baki-gaiden-kizudzura,https://www.mangasaki.org/manga/baki-gaiden-kizudzura
miseru-mitsumeru-futari-dake,https://www.mangasaki.org/manga/miseru-mitsumeru-futari-dake
i-dont-want-be-bullied-girls,https://www.mangasaki.org/manga/i-dont-want-be-bullied-girls
futari-escape,https://www.mangasaki.org/manga/futari-escape
i-who-blocked-demon-kings-ultimate-attack-ended-little-heros-nanny,https://www.mangasaki.org/manga/i-who-blocked-demon-kings-ultimate-attack-ended-little-heros-nanny
ggwp-young-ladies-dont-play-fighting-games,https://www.mangasaki.org/manga/ggwp-young-ladies-dont-play-fighting-games
hasla,https://www.mangasaki.org/manga/hasla
omniscient-point-view-unrequited-love,https://www.mangasaki.org/manga/omniscient-point-view-unrequited-love
suki-kiss,https://www.mangasaki.org/manga/suki-kiss
rooftop-sword-master,https://www.mangasaki.org/manga/rooftop-sword-master
